dealer_pct_change,average_player_pct_change,rounds_played,players,half_pay_on
1408.200000,-234.700000,100000,6,4
1764.450000,-252.064286,100000,7,5
462.050000,-66.007143,100000,7,1
1766.350000,-294.391667,100000,6,6
259.300000,-37.042857,100000,7,0
368.000000,-73.600000,100000,5,1
654.800000,-93.542857,100000,7,-1
2619.300000,-374.185714,100000,7,8
1581.700000,-225.957143,100000,7,4
1487.950000,-247.991667,100000,6,5
460.000000,-76.666667,100000,6,0
2731.800000,-390.257143,100000,7,7
